stop_name,daytime_routes,division,line,borough,structure,gtfs_longitude,gtfs_latitude,complex_id,date,entries,exits
Bay 50 St,D,BMT,West End,Bk,Elevated,-73.983765,40.588841,70,2021-03-19,998,219
Bay 50 St,D,BMT,West End,Bk,Elevated,-73.983765,40.588841,70,2021-03-20,627,161
Bay 50 St,D,BMT,West End,Bk,Elevated,-73.983765,40.588841,70,2021-03-21,539,126
Bay 50 St,D,BMT,West End,Bk,Elevated,-73.983765,40.588841,70,2021-03-22,956,230
Bay 50 St,D,BMT,West End,Bk,Elevated,-73.983765,40.588841,70,2021-03-23,1024,234
Bay 50 St,D,BMT,West End,Bk,Elevated,-73.983765,40.588841,70,2021-03-24,1044,245
Bay 50 St,D,BMT,West End,Bk,Elevated,-73.983765,40.588841,70,2021-03-25,1061,228
Bay 50 St,D,BMT,West End,Bk,Elevated,-73.983765,40.588841,70,2021-03-26,1027,206
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-01,1742,2023
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-02,2432,2863
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-03,1871,2188
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-04,3717,4245
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-05,3642,3945
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-06,3421,3803
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-07,3355,3716
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-08,3302,3666
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-09,2319,2763
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-10,1947,2315
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-11,3447,3837
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-12,3466,4006
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-13,3375,3789
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-14,3428,3671
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-15,3220,3699
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-16,2280,2747
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-17,2007,2373
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-18,2862,3264
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-19,3465,3912
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-20,3183,3573
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-21,3253,3647
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-22,3158,3724
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-23,2378,2841
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-24,1923,2353
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-25,3380,3903
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-26,3103,3583
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-27,3386,3936
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-28,3275,3735
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-29,2515,3342
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-30,2092,2750
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-01-31,1964,2301
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-01,954,951
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-02,2057,2328
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-03,3184,4201
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-04,3528,4494
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-05,3721,4368
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-06,2962,3481
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-07,1656,1971
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-08,3896,4501
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-09,3704,4287
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-10,3780,4556
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-11,3256,3907
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-12,2156,2536
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-13,2154,2677
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-14,2055,2621
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-15,3012,3619
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-16,3658,4179
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-17,3938,4611
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-18,2688,3100
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-19,3063,3672
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-20,2828,3410
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-21,2447,2969
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-22,3427,3941
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-23,3802,4503
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-24,3869,4695
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-25,3849,4521
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-26,3944,4574
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-27,2605,3176
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-02-28,2212,2655
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-01,3781,4430
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-02,3765,4496
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-03,4074,4814
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-04,3746,4378
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-05,3755,4513
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-06,2762,3491
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-07,2590,3089
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-08,3938,4542
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-09,4106,4729
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-10,4045,4728
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-11,3977,4559
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-12,3849,4478
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-13,3150,3848
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-14,2627,3181
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-15,3946,4579
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-16,3983,4573
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-17,4026,4813
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-18,3471,3981
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-19,4036,4785
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-20,3156,3777
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-21,2603,3252
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-22,4111,4885
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-23,4306,5017
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-24,3943,4574
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-25,4046,4877
8 Av,N,BMT,Sea Beach,Bk,Open Cut,-74.011719,40.635064,71,2021-03-26,3866,4200
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-01,836,556
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-02,1211,830
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-03,880,657
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-04,2067,1290
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-05,2048,1162
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-06,2089,1279
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-07,1976,1198
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-08,1989,1219
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-09,1220,830
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-10,966,723
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-11,1965,1202
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-12,2043,1256
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-13,2020,1246
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-14,1992,1207
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-15,1993,1243
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-16,1272,884
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-17,1064,735
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-18,1737,1123
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-19,2080,1294
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-20,2047,1262
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-21,2046,1398
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-22,2098,1302
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-23,1250,919
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-24,969,708
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-25,2054,1327
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-26,1970,1195
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-27,2180,1378
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-28,2030,1359
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-29,1896,1168
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-30,1246,870
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-01-31,1038,694
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-01,773,451
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-02,1226,889
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-03,2248,1527
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-04,2279,1561
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-05,2199,1453
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-06,1494,1036
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-07,938,639
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-08,2097,1378
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-09,2102,1316
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-10,2274,1418
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-11,2073,1361
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-12,1714,1077
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-13,1386,975
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-14,1182,864
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-15,1773,1259
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-16,2152,1402
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-17,2177,1438
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-18,1801,1121
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-19,2032,1304
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-20,1552,1041
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-21,1259,914
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-22,2062,1339
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-23,2253,1431
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-24,2301,1558
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-25,2231,1459
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-26,2186,1464
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-27,1395,934
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-02-28,1094,801
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-01,2207,1461
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-02,2193,1408
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-03,2316,1482
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-04,2197,1443
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-05,2261,1457
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-06,1490,1003
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-07,1198,861
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-08,2168,1460
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-09,2244,1492
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-10,2277,1520
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-11,2255,1440
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-12,2301,1517
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-13,1550,1110
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-14,1222,936
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-15,2202,1478
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-16,2209,1444
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-17,2295,1482
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-18,2140,1373
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-19,2270,1537
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-20,1596,1111
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-21,1351,986
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-22,2221,1442
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-23,2371,1549
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-24,2215,1392
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-25,2263,1437
Fort Hamilton Pkwy,N,BMT,Sea Beach,Bk,Open Cut,-74.005351,40.631386,72,2021-03-26,2196,1253
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-01,932,910
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-02,1264,1309
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-03,973,1026
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-04,2082,2082
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-05,2103,1965
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-06,2097,2093
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-07,2027,2046
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-08,2009,2124
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-09,1352,1378
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-10,1182,1273
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-11,1939,2012
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-12,2028,2022
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-13,1989,2074
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-14,1974,2014
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-15,1991,1971
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-16,1298,1390
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-17,1092,1193
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-18,1716,1780
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-19,2001,2055
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-20,2030,2041
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-21,2126,2092
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-22,2107,2122
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-23,1237,1382
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-24,1052,1164
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-25,2033,2102
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-26,2000,2123
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-27,2226,2283
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-28,2190,2162
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-29,1556,1971
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-30,1301,1456
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-01-31,1126,1346
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-01,803,708
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-02,1399,1686
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-03,2165,2651
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-04,2511,2694
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-05,2464,2593
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-06,2221,1910
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-07,1302,1124
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-08,2278,2528
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-09,2232,2494
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-10,2449,2594
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-11,2334,2516
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-12,2079,2156
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-13,2021,1639
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-14,1897,1555
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-15,2730,2245
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-16,2302,2490
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-17,2534,2521
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-18,1859,2070
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-19,2069,2270
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-20,2540,1897
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-21,2135,1620
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-22,2136,2422
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-23,2278,2478
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-24,2485,2783
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-25,2382,2499
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-26,2328,2448
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-27,1559,1614
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-02-28,1223,1372
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-03-01,2227,2438
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-03-02,2165,2674
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-03-03,2221,2574
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-03-04,2221,2463
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-03-05,2242,2499
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-03-06,1678,1695
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-03-07,1492,1569
18 Av,N,BMT,Sea Beach,Bk,Open Cut,-73.990414,40.620671,74,2021-03-08,2065,2431
